text,sentiment,original_text
komentar suka biar trending polisi jahat,0,Komen like biar trending polisi emang jahat
santai pakmain,0,Wahhh selo pak<br>Main pukul Segala
demo bukandemo rusak tindak kriminal,0,DEMO ITU HARUSNYA MENYAMPAIKAN BUKAN<br>DEMO KOK MERUSAK ITU TINDAKAN KRIMINAL
ruu cipta kerja isi asli,1,tunjukan ke umum ruu cipta kerja beserta isi nya yang asli
uu sah udah terbit isi protes orang udah demo perintah minimal dewan wakil rakyat singkat wakil rakyat rakyat gusar eh sahkan malam alas dewan wakil rakyat kena covid trus gaduh demo rusuh jabat negara dewan wakil rakyat turun klarifikasi senin gedung dewan wakil rakyat tutup sterilisasi bilang uu edar hoaks ga malu jabat hormat,1,"dari sebelum uu ini disahkan udh terbit isi yg di protes banyak orang, udh sedikit yg demo juga,, pemerintah atau minimal dpr yg singkatan wakil rakyat harusnya ngejelasin dulu ke rakyat yg gusar eh ini malah di sahkan tengah malam,,, alesan banyak dpr kena covid,trus gaduh demo rusuh ga ada pejabat negara atau dpr yg turun klarifikasi,,, hari senin gedung dpr d ttup sterilisasi.. sekarang bilang uu yg beredar itu hoax.... <br>Ga tau malu banget pejabat yg terhormat ini ..."
omong demo,1,Atuh kenapa baru ngomong sekarang bukan seelum demo .
polisi brutal demo anarkis,1,Bukan polisi yg brutal tp tegas karena pendemo mulai anarkis
tunggu tunggu kejam polisi,0,Akhirnya yg guee tunggu tunggu tentang kekejaman polisi
undang undang cuman provokasi hoaks pandemi mikirin makan besok mikirin demo aza untung rugi masyarakat lihat demo anarkis rusak fasilitas bilang demo kota bangun sulit payah rusak mudah miris lihat kayak anak main perang,1,Padahal kebanyakan  dr mereka ngk  ada yg tau  undang2 cmn pada ikut 2an..terprovokasi  hoaks..itu  tau  lg pendemi  MENDINGAN  MIKIRIN  BUAT  MAKAN  BESOK..JGN MIKIRIN  DEMO AZA  NGK ADA UNTUNGNYA. YG RUGI  JG KALIAN  MASARAKAT JG.....LIAT  DEMO ANARKIS  YG MERUSAK FASILITAS  UMUM  APA ITU  YG  DIBILANHG DEMO ..KOTA DIBANGUN SUSAH PAYAH BERTAHUN2  TPI  KALIAN  RUSAK DGAN MUDAH ..MIRIS  LIATNYA..KAYAK ANAK KECIL MAIN PERANG2AN
informasi salah turun orang tua anak perintah masyarakat takut turun jalur bangun lingkup,1,"Klu informasi salah ya turun benarkan ,sebagi orang tua ke anaknya,pemerintahan jelaskan ke masyarakat ,jangan takut turun kalu jalurnya benar bisa membangkan kita semua satu lingkup"
perut buncit makan hak hak jabat panggil maha esa tanggung polisi dpr tugas dunia mulut kunci tangan kaki mata telinga bicara demo kerja becus rakyat dpr masyarakat jabat main hati masyarakat,0,"Perut buncit karna makan hak yg bukan haknya ingat jabatan anda tidak berguna nanti jika sudah di panggil yang maha esa <br><br>Tanggung jawab mu sebagai polisi,DPR dll akan di pertanyakan selama bertugas di dunia mulut mu akan di kunci hanya tangan kaki mata telinga yg berbicara <br><br>Ingat demo ga akan terjadi jika yg di atas itu kerjanya becus ingat juga lu kalo ga karena rakyat ga bakal jadi lu jadi DPR ingat itu masyarakat jabatannya lebih tinggi jadi ga usah mainin hati masyarakat kecil"
lihat lembut mati gagah kekar tubuh gembong pki tempo lihat lembek lembut imut hasil bunuh tujuh pahlawan revolusi santri laku lihat seram hhhmm waspada negeri tunggang komunis gaya,1,Dia terlihat lembut tapi mematikan seberapa gagah Dan kekar nya tubuh2 gembong pki tempo dulu mereka terlihat lembek lembut Dan imut tapi mereka berhasil membunuh 7 pahlawan revolusi Dan para santri padahal pelakunya terlihat tidak begitu menyeramkan Hhhmm waspadalah negeri ini telah Di tunggangi komunis gaya baru
perintah bilang demo tunggang cermin dpr wakil rakyat rakyat dpr mending hapus gaji rakyat dukung rakyat pecat hapus dpr,1,"Pemerintah bilang pendemo ada yang menunggangi , harusnya ngaca DPR itu perwakilan rakyat jika tidak memihak rakyat buat apa ada DPR.mending hapus saja.kalian digaji oleh rakyat jika tidak pro rakyat pecat dan hapus saja DPR ."
akibat presiden plonga plongo,0,Akibat punya presiden plonga-plongo
salah paham perintah kesah diskusi pemberitahuan indonesia ikat budaya musyawarah gotong royong perintah atur langgar norma hukum laku indonesia budaya musyawarah mufakat,1,"Gimana gak salah paham, pemerintah mensyahkan tanpa diskusi dan pemberitahuan terlebih dahulu.indonesia itu terikat akan budaya musyawarah dan gotong royong.jika pemerintah membuat peraturan sepihak maka sudah menyalahi norma hukum yang berlaku di Indonesia yaitu budaya musyawarah dan mufakat!!!"
rakyat tunggang siram gas air mata polisi kawan salah culik polisi adil negeri musnah kelinci das,0,Kami rakyat tidak di tunggangi oleh siapapun kami baru datang telah di siram gas air mata oleh polisi kawan kami yang tidak bersalah di culik oleh polisi dimana keadilan di negeri ini musnahkan kelinci berdasi!
baca berita undang undang cipta kerja asing produksi senjata indonesia dulunya investasi asing bidang tahan aman istimewa terima warga negara asing asing salah pajak hasil salah pingin baca draf final undang undang cipta kerja tolong publikasi biar baca ulas ulas situs berita,1,"Aku bc di berita, UU cipta kerja ini memungkinkan asing utk ikut di produksi senjata di Indonesia, yg dulunya ga boleh investasi asing utk bidang pertahanan dan keamanan??.  Dan adanya keistimewaan yang akan diterima wna asing salah satunya ga ada pajak penghasilan dr mrk??? Betulkan aku ya jika salah. Jadi pingin baca draf final UU cipta kerja. Tolong dipublikasikan dong, biar bisa baca ,BKN cm tau dari ulasan ulasan di situs berita"
anarkis versus polisi brutal selesai,1,anarkis vs polisi brutal  pasti takan selesai jika tak ada penengah
bilang hoaks ubah kah,1,"Kenapa baru di bilang hoax,udah diubah lagi kah?"
paham percaya hoaks manusia gajah igin mebuat ribut gajah igin mejatukan presiden jokowi,0,kalian juga belum paham udah percaya degan hoax manusia yg segajah igin mebuat keributan segajah igin mejatukan  president jokowi
puas aju mk yudisial tinjau,1,"Ya, kalo ga puas ajukan ke MK, judicial review.."
mentang aparat enak,1,Mentang2 aparat seenaknya
ujung ujung rakyat salah tragis,0,"Ujung-ujungya Rakyat Yang disalahkan,TRAGIS.."
polisi manusia batas emosi lihat massa demo kejam rusak fasilitas demo hak rusak fasilitas perintah masyarakat loh lempar batu aparat mahasiswa orang manfaat situasi aman stabilitas aman nasional ganggu nama presiden jokowi goyah syamoga polisi tindak laku rusa fasilitas bongkar syapa dalang ricuh omnibus hukum,1,"Menurt sya,polisi itu jg manusia punya batas emosi dan sya melihat liat massa pendemo jauh lebih kejam dan merusak fasilitas demo ya itu hak tetapi jgn sampai merusak fasilitas yg diberikan pemerintah kepada masyarakat begitu loh dan sya yakin yg mukul atau lempar batu ke aparat itu benar2 bukan mahasiswa, tetapi ada org yg memanfaatkan situasi supaya keamanan dan stabilitas kemanan nasional terganggu dan nama pak presiden jokowi goyah begitu menurt sya.<br>Moga2 polisi menindak para pelaku perusakan fasilitas umum dan membongkar syapa di balik dalang ricuh omnibus law."
gin nyuarain pendapatmereka lelah tenaga pikirandatang bunuh maling apamereka bersuaraga beda lindung dah susah,0,"Gini amat nyuarain pendapat.<br>Mereka itu udah cape tenaga dan pikiran<br>Datang2 malah kek mau di bunuh, mereka bukan maling atau apa<br>Mereka cuman mau bersuara...<br>Ga bisa bedain mana yg hrs di lindungi gini dah... Susah..."
tangkap demo rusuh,0,Tangkap pendemo rusuh!!
tangkap tuh sebar hoaks hasut demo,0,Harus ditangkapin segera tuh penyebar hoaks dan hasutan demo
anak orang gereget lihat,1,Anak orang itu cok greget liatnnya sampe kek gitu
gila polisi,1,Gila sih polisinya
mundur ajak presiden rakyat percaya,1,Mundur ajak Pak president lbi baik rakyat suda g pencaya sama bpk
masyarakat terima informasi salah lantas naskah asli undang undang cipta kerja disebarluaskan naskah,0,"&quot;Masyarakat menerima informasi yang salah&quot;, lantas kenapa naskah asli UU Cipta Kerja ini belum disebarluaskan? atau naskahnya memang belum ada?"
aktor tunggang miskomunikasi berita hoaks mahasiswa orang ajar bodoh wayang aktor maksud,0,"Aktor yang menunggangi, Miskomunikasi, termakan berita hoax.! 🤔<br><br>Bapak kira mahasiswa itu apa..? Mereka orang yang terpelajar tentu mereka tidak akan bodoh untuk menjadi sebuah wayang bagi para aktor yang bapak maksud."
demo sikap anarkis dengar anggota dpr dengar pikir rakyat bicara dengar mending langsung hajar hancur suara dengar oke masyarakat sifat rusak hak opini tuju masyarakat rusak fasilitas si dpr salah en masyarakat komentar oke sila moga hilang,0,"Menurutku, para pendemo bersikap Anarkis karena ga didengar oleh para anggota DPR. Mereka minta secara baik² pun ga didengerin. Jadi,, pikiran rakyat sekarang adalah &quot;buat apa lagi sekarang? kita berbicara baik² malah ga didengerin. Mending langsung aja hajar dan  hancurkan. Toh suara kita ga didenger&quot;. 🙂Oke². Emng seharusnya masyarakat ga terlalu bersifat <b>merusak</b> Kalian berhak beropini juga. Aku setuju juga sama semuaa opini kalian. Masyarakat seharusnya ga ush merusak fasilitas umum.. emng bener si. DPRnya juga si menurutku salah. Mereka ga ngerek en masyarakat :). Aku ga mau komen lebih bnyk lagi oke? Silahkan ttp pada opini kalian ya?. Semoga aja mslhnya segera hilang :)"
baca isi undang undang cipta kerja dengar cerita biar salah,0,Makax baca dulu apa isi undang2 cipta kerja itu jgn hanya denger cerita jadi biar g ikut2an yg salah
sahkan pandemi masyarakat indonesia dpr semena mena enak kesah nih aparat polisi enak enak mahasiswa buruh hukum pecat,0,"Yang di pertanyakan kenapa harus di sahkan pada saat pandemi seperti ini ?<br>Kenapa tidak di tanya dulu ke masyarakat Indonesia ?<br>Bukan karena kalian DPR secara semena mena bisa seenaknya mengesahkan semua itu .<br><br>1 lagi nih.. terus aparat kepolisian yang seenak enaknya mukul mahasiswa dan buruh apakah ada hukuman, pemecatan gitu atau apa kek ? Apa ada ?"
percaya presiden,0,Saya sudah tidak percya dengan omongan bpk presiden ini
logika mna masyarakat mahasiswa rusuh kalo nydsr perintah akhlak,0,"secara logika aj <br>mna mungkin masyarakat, mahasiswa rusuh scra tiba2 klo gk ad pnyabab ny<br><br>dsr pemerintah mmg gk ad ahlak"
mahasiswa udah baca cb demo bakrie grup sengsara rakyat porong gegara lapindo jiwasraya,0,"Mahasiswa udh tahu dan udah baca seluruhnya? Cb demo tu bakrie grup yg sengsarakan rakyat porong gegara lapindo, kasus jiwasraya"
polri ayom masyarakat hoaks,0,Polisi mengayomii masyarakat ? Hoaxxx2 wkwk
dingin biar malu tuh polisi kalo suara rakyat dengar halang suar suara rakyat rusuh pikir,0,"Terndingin biar malu tuh polisi,kalo suara rakyat di denger,dan tidak di halangin untuk menyuarkan suara rakyat kaga akan ini terjadi rusuh, mikir atuh"
anak anak cita cita tentara nasional indonesia anggota polisi dukung penuh alas bela negara harap lindung rakyat rakyat ak aksi tindak arogan lindung masyarakat larang keras anak anak klak dewasa anggota polisi tentara nasional indonesia akku anak orang zdholimi bgsa mahasiswa wakil rakyat lindung koruptor negara aparat kalo salah lindung kiamat dunia mata hati buta beda salah,0,Dulu anak2ku  bercita cita ingin jadi TNI paling tidak jdi anggota polisi dan aku memberi kn dukungan penuh dgn alasan bela negera dan berharap bsa jadi pelindung rakyat kecil dan rakyat biasa tpi setelah ak menyaksi kn  tindak kn arogan yg katax pelindung masyarakat akmelarang keras anak2 ku klak dewasa utk jadi anggota kepolisian ataupun TNI akku tak ingin anak ku nantix ikut ikutan mukuli org dan zdholimi sesama bgsa sendiri pdahal mahasiswa cuma mewakili kpentingan rakyat  mlah melindungi para koruptor negara ap gunax anda jdi aparat klo yg salah di lindungi yg benar di pukuli benar2 mau kiamat dunia ini sehingga mata dan hatix pada buta sehingga tdak lagi bisa membeda kan mana yg benar dan mana yg salah.
tindak polisi kasar brutal,0,Tindak juga polisi !!!! Yg kasar dan brutal
tindak habis pik polisi rusuh negara nama rakyat,0,Tindak habis pk polisi para perusuh negara yg mengatas namakan rakyat
rakyat mukulin ruu waras ruu waras rakyat gerak,0,"MANA ADA RAKYAT MUKULIN KALAU RUU WARAS, KALAU RUU GAK WARAS PASTILAH RAKYAT BERGERAK."
andai dpr budeg rusa,0,"Andai saja DPR tidak budeg,  maka tidak akan ada kerusakan"
milu anggota dewan wakil rakyat ngemis rakyat dicoblospas rakyat demo polisi suruh maju anggota dewan wakil rakyat ngumpetbajingan,0,waktu pemilu anggota dpr pada ngemis sama rakyat minta dicoblos<br><br>pas rakyat demo polisi disuruh maju malah anggota dpr yg ngumpet<br><br>bajingan lah
mba cantik nggk salah aspirasi rakyat koreksi kdpany meminimalisir efek demo enak,0,Mba yg cantik..anda nggk salh bila mnyampaikan aspirasi rakyat tpi apa nggak ada tempat utk mengoreksi kdpan&#39;y agar lebih meminimalisir efek demo yg kurang enak
bohong mahkamah konstitusi rezim,0,Sana aja bohong dr MK rejim juga
menteri investasi usaha tambang presiden usaha undang undang usaha kerja bayar murah untung tuntut menang undang undang injak injak rakyat tenaga kerja asing cina bondong bondong investasi tenaga kerja asing kerja negeri bayar murah tenaga kerja asing cina gaji gede kerja cuan,0,"MENTERI INVESTASI PENGUSAHA TAMBANG, PRESIDEN PENGUSAHA, UU UNTUK KEPENTINGAN PENGUSAHA. PEKERJA DIBAYAR MURAH, MEREKA UNTUNG BESAR, MAU MENUNTUT MEREKA MALAH MENANG KARENA UU DIPIHAK MEREKA, YA SELALU DIINJAK2 RAKYAT.. APALAGI TKA DARI CINA BERBONDONG-BONDONG DATANG KARENA TERMASUK DARI INVESTASI HARUS ADA TKA. PEKERJA NEGERI SENDIRI DIBAYAR MURAH, TKA CINA GAJINYA LEBIH GEDE PADAHAL KERJANYA SAMA... YANG PENTING CUAN BUAT DIRI SENDIRI 😁"
sikap demo sikap maklum aparat lambe turah suka nyata,0,"Bersikap tegas ke pendemo , tapi bersikap biasa dan maklum saja kepada aparat . Lambe turah emg suka gitu kalo buat statment 😒"
gua udah percaya jok uang sebelas triliun kabur partai rezim jahat klo hoaks siar langsung uu cipta kerja nyata biar masyarakat tidur nyenyak inget pilih tebar janji janji rakyat sumpah kitab suci,0,Gua udh gak percaya omongan lo jok dr uang 11trlyun trus kabur . Partai lo itu rezim jahat ..<br>Klo emang hoaks lu siarin live tentang kebenaran uu cipta kerja yg nyata biar masyarakat itu tidur nyenyak .<br>Inget waktu lu awal sebelum kepilih tebar janji2 untuk rakyat n bersumpah di atas kitab suci ..
mah demo tapimenjajah negara,0,Ini mah menurut w bukan demo tapi<br><br>Menjajah negara sendiri
asap api,0,Tidak akan ada asap kalau tidak ada api!
jok kau hoakskau berbohongkau menipuuang pasang delapan gaji kerja puluh kerjauang jasa delapan gaji kerja delapan,1,"Pak jok,apa yg kau katakan itulah hoaks.<br>Kau selalu berbohong.<br>Kau selalu menipu.<br>Uang  pasangan dpt 8 bulan gaji bagi masa kerja 21 tahun kerja.<br>Uang jasa 8 bulan gaji bagi masa kerja 8 tahun keatas."
pokok langgar hukum rusak fasilitas publik dipenjarabiar hukum adil suruh bayar ganti rugi penjara merekaenak rusak fasilitas rakyat korupsi penjara enak rusak fasilitas negara penjara tuman demo rusak,0,Pokoknya ...melanggar hukum dengan merusak fasilitas publik harus dipenjara...biar hukum itu adil....suruh bayar ganti rugi dan baru penjarakan mereka....enak aja mereka merusak fasilitas rakyat....itu sih termasuk perbuatan yang corrupt....harus dipenjara....enak aja merusak fasilitas negara gak dipenjara....nanti tuman mereka...setiap demo harus merusak.
masyarakat desak aparat polisi tindak hukum laku dana kelompok anarkis demonstrasi,0,kami masyarakat mendesak aparat kepolisian segera menindak secara hukum trhdap pelaku yg mendanai kelompok yg anargis klu TDK akn trus mnerus melakukan hal sprti ini jika trjdi demonstrasi
salah polisi bicara ham deh lihat orang provokasi rusuh,0,Jangan salah kan polisi dan bicara soal ham deh  lihat juga orang yang memprovokasi sampai membuat kerusuhan....
rakyat aparat adu domba provokator sebar hoaks,1,Rakyat dn aparat di adu domba peovokator dn penyebar hoax
demonstran pakai seragam polisi polisi pakai pakai demonstran,0,DEMONSTRAN TIDAK BISA MEMAKAI SERAGAM POLISI SEDANGKAN POLISI BISA MEMAKAI PAKAIAN SEPERTI DEMONSTRAN.
ngak lihat demo sadar demo ribut demo tau ngak demo udah dibuktiin sebar tuhyang pro perintah lampau percaya perintah dah demo tu nama kagak bela kek ngak salah bela kek surup gua ngak milih demo perintah gara pecah kek gin selesai,0,"KEDUA PIHAK SAMA2 NGAK MAU LIHAT DIRI SENDIRI..  <br>YG DEMO SADAR DONG KALIAN ITU DEMO ATAU MAU RIBUT, KALIAN YG DEMO TAU NGAK APA YG DIDEMOIN, APA UDAH DIBUKTIIN APA YG DSEBAR2 TUH<br><br>YANG PRO PEMERINTAH KALIAN JANGAN TERLAMPAU PERCAYA SAMA PEMERINTAH DAH, DEMO TU BIASA NAMANYA JUGA MEMINTA KEJELASAN, INI KAGAK MALAH BELA TRUS KEK NGAK ADA SALAH, NGEBELA KEK KESURUPAN... <br><br>MAKANYA GUA NGAK MILIH DARI DUA PIHAK ANTARA PENDEMO SAMA PEMERINTAH. <br><br>GARA PECAH KEK GINI MASALAH BUKANNYA SELESAI MALAH TAMBAH BANYAK."
demo atur perintah pakat masyarakat masyarakat buruh mahasiswa ajar rakyat,0,"Kenapa ada demo karena ada aturan pemerintah yg tdk disepakati oleh masyarakat,siapa masyarakat itu,yaitu buruh ,mahasiswa ,pelajar dan rakyat.."
