text,sentiment,original_text
telatttkenapa suruh mahasiswa demo resmi naikkemaren isu resmi,0,"TELATTT,kenapa baru sekarang nyuruh mahasiswa demo setelah sudah diresmikan naik?!<br>kemaren pas masih isu dan belum diresmikan pada kemana..??"
turun gaji menteri dpr ri hapus pensiun dpr ri jabat hapus dana prakerja program keluarga harap dana desa seleweng sasar,0,"Turunkan gaji menteri, dpr ri, hapus pensiunan dpr ri dan pejabat lainnya. Hapus dana prakerja, pkh, dana desa. Semua diselewengkan tidak tepat sasaran"
indonesia jabat jahat jabat penghisap darah rakyat istana neraka jahanam sungguh jakarta pusat,0,Di Indonesia Pejabat dan penjahat sama pejabat penghisap darah Rakyat Istana Neraka Jahanam sungguh amat besar di Jakarta pusat.  👉👹👉👺
aparat represif mahasiswa demo o jokowi paksa bbm kasih turun bbm perintah mundur obcuma bikin sulit eakyat,0,Aparat jngn represif mahasiswa dem o  bnar sekali karena Jokowi memksakan naikan BBM ksih turun BBM atau pemerintah mundur saja kl obcuma bikin susah eakyat
urus negara sadar sadar mundur,0,Gk mampu ngurus negara ko gk sadar2...mundurlah ...
kuliah aparat tegak hukum urus bbm,0,Mau kuliah aph mau ngurusin BBM
sopir angkot mogok makan kasihan keluarga,0,Supir  angkot  klo  mogok  kelamaan  maw  makan  apa  kalian  kasihan  keluarga mu  .
nikmat subsidi sadar dunia sembako kayak kerbau edaann,0,"Para penikmat subsidi,ga sadarrr,semua sluruh duniaa sembakoo aja naekk ga elinggg kaya kerbauu edaann"
laa anggota dpr pilih anggota dprpemilu almarhum gusdur dpr kayak anak tkhehehe,0,laa angota DPR. kemana.makanya jg milih anggota Dpr.pemilu nanti. bener kata alm Gusdur. dpr kaya anak TK....he...he...he...
pindah negara,0,Pindah NEGARA AJA KITA
timor leste harga pertalite dolar tara harga solar dolar tara harga butuh demo malu otak subsidi mental gratis malu,0,"Di Timor Leste, harga Pertalite $ 1.46  (setara 21.000) dan harga solar $ 1.80 (setara 27.000)  dan harga kebutuhan naik, tapi mereka gak berdemo. kalian MEMALUKAN... OTAK SUBSIDI. MENTAL GRATIS, MEMALUKAN!!!!!!!!!!!"
parah perintah sengsara rakyat bbm simpati perintah sulit rakyat,0,Parah. Memang pemerintah  tdk melihat kesengsaraan rakyat BBM dinaikan.  Saya  tidak  simpati pada. Pemerintah yg sll mempersulit rakyat
kasih demo alias rom kampus aparat hitung orang ta demo aman otk khawatir yangsaya maklum musim pem balas hasil an maksud tuju niat seka rang ubah si fat tingkah pola pimpin republik indonesia kota negara daerah sadar kitab al quran paham bravo allah hu akbar mujiibu,0,"Saya kasih tahu! jika kalian demo alias rom bongan dari Kampus serta Aparat hitung orangnya serta anggo ta yg ikut demo dan mengamankannya apa mau OTK!? itu,soalnya saya kuatir ada saja yang......(saya tdk bisa sebutkan hal itu?!) maklum musim pem balasan hasil perbuat an,maksud,tujujun,niat nya dulu hingga seka rang yg tdk berubah si fat tingkah polanya pd thn ini dan seterusnya para Pemimpin RI dari Kota Negara sampai Daerah tanpa mereka sadari yg telah di jelas kan di dalam kitab Al-Qur&#39;an paham! bravo! Allaah Hu Akbar Yaa Mujiibu"
joko tingkir dawetpresiden pikir rakyat ruwet,0,Joko tingkir ngumbe dawet.<br>Presiden ga mikir rakyat ruwet.
dasar malu harga bbm teriak teriak demo nama wakil rakyat wakil rakyat mesti malu saudara saudara papua puluh alami mahal harga bbm rupiah liter diam era presiden insinyur joko widodo nikmat harga bbm saudara saudara bahan nkri harga bbm rat bbm harga mahal rupiah liter demo unjuk mahasiswa serikat kerja malu sejahtera hidup saudara saudara papua henti unjuk harga bbm standar harga internasional,0,"Dasar tidak tau malu harga BBM naik sedikit saja suda teriak teriak demo mengatas namakan mewakili rakyat, pertanya&#39;anya mewakili rakyat yg mana...? mestinya kita malu pada saudara² kita yg ada di Papua sana, puluhan tahun mereka mengalami mahalnya harga BBM sampai Rp 60000 perliter mereka diam saja, baru pada era presiden Ir joko widodo ini mereka bisa menikmati harga BBM yg sama dengan saudara²nya yg ada  di belahan NKRI, tentu juga dalam hal kenaikan harga BBM sekarang ini mereka tidak berkeberatan, karna suda terbiasa  dengan BBM harga mahal sampai rp 60000 perliter, mereka tak pernah melakukan demo unjukrasa, tapi para mahasiswa dan serikat pekerja ini sangat tidak tahu malu padahal mereka lebih sejahtera kehidupannya daripada saudara² kita yg ada di Papua sana, suda hentikan unjukrasa, apa minta harga BBMnya di standartkan dengan harga internasional🙏🙏❤️"
mahasiswa demo rugi sopir duit gaga ajak demo bela rakyat rakyat,0,Ya inilh mahasiwa pendemo udah merugikn para supir dapt duit gaga d ajak demo ini yg katanya membela rakyat rakyt yg mna
demo rubah putus perintah,0,SETIAP  DEMO  TAK AKAN  MEROBAH  KEPUTUSAN  PEMERINTAH
makan orang tua upah demo demo demo selesai bebas manfaat buta demo anarkis,0,"Makan masih ikut orang tua aja udah banyak upah demo demo,apakah demo bisa menyelesaikan masalah.kebebasan kok dimanfaatkan buta demo anargis"
lengser perintah zalim cepat allah hancur khianat kuasa allah,0,Harus dilengserkan pemerintah Zholim secepatnya... Yaa Allah hancurkan semua para penghianat pengikut nya ..dan tunjukkan lah kekuasaanmu yaa Allah 😢😢😢
mahasiswa kalang nikmat subsidi bbm cuman kalang beli liter tahan habis ratus liter jalan mobil buang buang bbm,0,Mahasiswa kebanyakan dari kalangan menengah keatas yg menikmati subsidi BBM...yg menengah ke bawah cuman 10% ...kami dari kalangan bawah beli 2 liter tahan 1 bulan...mereka sebulan habis ratusan liter . Sedikit jalan naik mobil buang buang BBM aja
minyak solar bensin habis tenggak habis mobil mobil angkut usaha malaj rakyat kena tekan sungguh miris pimpin jabat negara pimpin erti usaha erti seluk beluk usaha tenggak solar bensin miris miris pimpin nama,0,"Minyak solar dan bensin habis di tenggak habis oleh mobil mobil angkutan perusahaan besar, tapi malaj rakyat yang kena tekan. Sungguh miris pemimpin dan pejabat negara ini. Pemimpin tak ngerti perusahaan n tak ngerti seluk beluk perusahaan besar penenggak solar dan bensin. Miris miris... Pemimpin apa namanya ini..."
bbm hapus subsidi bbm biar kere,0,Gak usah naikin bbm.... Hapus aja subsidi bbm.... Biar tambah kere semua
mauuuu malu aja masyarakat diam diam aja mahasiswa makilin siapaaaaa,0,"Mauuuu padaaa ngapaiiiiinnnn... Malu2,in ajaaaaa..... Kita masyarakat kecil aja diem2 ajaaaa.... Mahasiswa makilin siapaaaaa"
sila harga bbm berat berat kasihan rakyat moga perintah jalan selesai bangsa,0,"Silahkan saja harga BBM naik, asal tidak memberatkan. Namun menurut saya ini sudah memberatkan. Kasihan rakyat. Semoga pemerintah segera mendapatkan jalan penyelesaian yang terbaik untuk bangsa ini...🙏"
orang orang otak jabat brutal gitu,0,"org org ngga punya otak, bagaimana nanti kalau jd pejabat, belum jd aja sudah brutal gitu,,"
indonesia damai,0,Indonesia sudah mulai tidak damai
wallahi allah maha harga barang demo sampah demokrasi ingkar terima allah takdir baca arti sampah,0,"<b>WALLAHI, ALLAH-LAH, YANG MAHA MENAIKAN HARGA2 BARANG. PARA PENDEMO ADALAH SAMPAH2 DEMOKRASI YANG MENGINGKARI DAN TIDAK MENERIMA SESUATU YANG ALLAH TAKDIRKAN.</b> <br>Pembaca pasti tahu apa arti SAMPAH."
pasang mahasiswa hancur quot pimpin yah lihat kerja urus negara awas yah urus negara beres rakyat indonesia hukum dikit quot dikitquot demo kayak pintar sekolah kelar gaya loh,0,Pasangan mahasiswa hancur &quot; Kan kamu aza yg jdi pemimpin yh dan aku mo liat cara kerja mu ngurus negara ini awas yh klo ngurus negara gk beres kami rakyat Indonesia menghukum. Dikit &quot; demi dikit&quot; demo kaya pling bener aza kamu pling pinter sekolah aza lom klar gaya lho
zaman jokowi parah bangun orang pimpin,0,Di jaman pak Jokowi makin parah ni bukan makin membaik .<br>Kalau Maslah pembangunan itu semua orang juga bisa jadi pemimpin .
selamat bbm hasil bunuh perlahan lembut,0,Selamat dgn bbm naik lagi anda telah berhasil membunuhkami secara perlahan dan lembut..
udah rusak bikin malas demo rusak e ha,0,Wes  molai  ngrusak  .... Yg  bikin  mlz  sebab demo  yo  ngrusak e  ..ha
demo presiden tanggap,0,"Udah lah gk usah demo2, dari presiden jg gk pernah ad tanggapan,"
nyusahin masyarakat asli masyarakat nasbung demo bikin undang undang koruptor miskin berani berani ort kena miskin,0,"Nyusahin masyarakat asli aja Lo, bukan masarakat nasbung, klu demo bikin undang2 koroptor di miskinkan berani gak, saya yakin gak bkalan berani, kan ort ada yg kena miskin dong"
nek demo hilang bunga bunga utang jerat karo berantas korupsi cipta legalisasi dana usaha karyawan bangun serentak pinjam pramodal bunga jangkau,0,Nek demo ke hilangi bunga bunga utang yang menjerat Karo berantas korupsi ciptakan legalisasi dana usaha dan karyawan pembangunan serentak pertahun peminjaman pramodal bunga terjangkau ...
tol bbm anggur rusuh perang amp covid iki hilang nggo,0,"Tol BBM, nggangur ,rusuh perang ,&amp; covid iki kapan ilang nggo OPO sebenere ..."
demo bbm miris harga bbm situ rakyat jerit juang cari nafkah,0,"Terjadi lagi demo kenaikan BBM sudah sering kejadian seperti ini , sangat miris sih di saat harga BBM naik disitu rakyat nya semakin menjerit , berjuang mencari nafkah. 😥"
parade calon hancur negara,0,Parade Calon Penghancur Negara
bayangin bbm bahan pokok gaji rakyat,0,Bayangin aja BBM naik bahan pokok naik sementara gaji rakyat segitu segitu aja 🙂
negeri sd ubah demo anarkis pegang kuasa pikir toko agama coba cari rumus rubah kasihan polisi kasihan mahasiswa tradisi turun turun laku aspirasi makan korban,0,"Kenapa di negeri ini sd tdk bisa lagi merubah kebiasaan demo anarkis ?wahai pemegang kekuasaan...! Para pemikr....!para toko agama,Coba cari rumus bagaimana cara merobah cara ini,kasihan polisi kita,dan lebih kasihan lagi para mahasiswa,apakah sudah cara ini,tradisi ini yang harus turun temurun kita lakukan ?tiap penyampaian aspirasi selalu makan korban ?"
ricuh untung musyawarah santun pikir kepala dingin mahasiswa cendikiawan negara salah negeri negara republik indonesia pimpin ir h jokowidodo hasil pilih langsung undang undang,0,"Kenapa harus ricuh apa untungnya kan masih bisa dimusyawarahkan dgn santun sama2 dipikirkan dgn kepala dingin apalagi mahasiswa penerus cendikiawan masa depan Negara apa yg salah dinegri NKRI ini dipimpin Olih Bpk, Ir, H, Jokowidodo ya kan ini hasil pemilihan langsung dgn undang-undang."
hancur pimpin rezim yahudi indonesia,0,HANCURKAN PEMIMPIN REZIM YAHUDI DI INDONESIA 🔥
jokowi geming sungguh tuli,0,Jokowi masih blm bergeming sungguh tuli
maju pantang mundur biar hancur indonesia heran negara negara kayak sumber daya alam rakyat miskin dukung mahasiswa biar melek mata mata jabat perintah bbm pikir rakyat kecilganccccccccuuuuuuuuukkkkk,0,Terussss maju pantang mundur.biar ancur Indonesiaku.aku heran sama negaraku sendiri.negara kaya akan sumber daya alam.tpi rakyat banyak yg miskin.terus aku dukung mahasiswa biar melek mata mata pejabat dipemerintahan tu.jgn seenaknya naikan BBM tanpa kau pikir rakyat kecil.ganccccccccuuuuuuuuukkkkk
korban plajar klir korona rakyat korban miskin trmsuk negara tuhan turun hukum dunia oknum hukum dunia akhirat,0,"Yg JDi korban plajar Bru klir mslh korona ada lg bae,, klo rkyt JDi korban smua JDi miskin trmsuk negara ,, ya tuhan turunkan lh hukumn dunia mu bagi para oknum ,karena mereka pnts mdpt hukumn dunia akhirat"
bbm kasihat rakyat semuah butuh,0,Gk usah dinaikan BBM NYA kasihat rakyat kecil semuah kebutuhannya jadi ikut naik juga...😭😭
kasihan rakyat negeri kitajadi ken negeri,0,kasihan bener rakyat kecil dinegeri kita!<br>jadi pengenis dinegeri kita sendiri
hai demo buka mata hati barang angkot juang rakyat harga normal ongkos angkot turun berani sok jago nantang perintah gilir lapang hadap sopor angkot usaha angkot berani luhkalau perintah karuan berani tindak keras anarkis gilir hadap rakyat sopir angkot dagang sembako harga tarif beranitahu tarif angkot sulit turun harga hasil tuntut turun harga bbm bersubsidiharga bbm subsidi turun untung nikmat subsidi senang subsidi mikir gih,0,Hai para Pendemo!! Kalian buka mata dan hati..sekarang barang sudah naik..angkot sudah naik..lu semua bisa ngga memperjuangkan rakyat kecil agar harga normal kembali????? Ongkos angkot turun  kembali?? ..beraninya sok jago nantang pemerintah. Giliran dilapangan ngadepin para sopor angkot atau pengusaha angkot mana berani luh..kalau pemerintah sih karuan ngga akan berani bertindak keras anarchis..giliran ngadepin rakyat kecil seperti supir angkot pedagang sembako yg sudah menaikan harga atau tarif mana berani????<br>Tahu ngga kalian...sekali tarif angkot naik itu susah turun dan dikembalikan ke harga semula seandainya kalian berhasil atas tubtutan menurunkan harga BBM Bersubsidi!!!<br>Harga BBM bersubsidi turun yg diuntungkan siapa??? Siapa penikmat Subsidi? Siapa yg senabg jika subsidi besar ?? Mikir sendiri gih!!!
tumpang kendara paksa suruh turun,0,Penumpang di dalam kendaraan terpaksa di suruh turun
simpati rakyat demo berfiker demo bbm jkw rakyat tuju biar cari salah salah rakyat bbm cari jalan rakyat sasar balas dendam rakyat umbar angkoro murka rakyat tunduk harga harga rakyat rakyat harga tunggu allah keras biar tunggu hasel aher,0,Ini memang dak ada rasa simpati ke rakyat yg demo dan dak berfiker siapa penyebab nya ada pendemo kan kenaikan BBM berasal dari jkw rakyat dak setuju kok di biarkan malah di cari kesalahan nya jadi yg salah itu rakyat apa yg menaikan BBMada dak bisa cari jln keluar apa memang rakyat jadi sasaran balas dendam kok ke rakyat ini ngumbar angkoro murko pengen rakyat nya tundok bukan dg cara seperti ini kalo minta di hargai yaitu harus menghargai rakyat itu baru rakyat akan menghargai apa mau kita tunggu peringat Alloh yg lebih keras biarkan kalo itu mau nya kita tunggu hasel Aher saja.
era jabat makan uang haram doang makan gaji buta,0,ERA DIMANA PEJABAT SAAT INI SEDANG MAKAN UANG HARAM DOANG...MAKAN GAJI BUTA...!!!!!
nih nenek nenek bbm suka tangis nang,0,Kemana nih nenek nenek.kalau BBM mau naik suka nangis nangis.
rombong bendera partai demokrasi indonesia zaman sby kerbau partai demokrasi indonesia kurban lebaran haji kemarin pakai daster demo zaman sby,0,Rombongan bendera PDI nya mana...jaman SBY mereka yg paling banyak...apa kerbau PDI nya dah di kurban kan lebaran haji kemarin...atau emang dah pada pakai daster yg demo jaman SBY...🖕🖕🖕🖕🖕
perintah lengah mark up daerah gas subsidi kilogram era sby tuju seleweng alokasi gas subsidi tabung non subsidi efek ketat awas daerah lpg kilogram seleweng mafia tabung non subsidi lapang lapang kali lipat butuh sesungguhnyakalau alas beban apbn subsidi berat bbm harga tarik load alokasi lpg kg lapang beban apbn mafia gas subsidi perintah,0,"Pemerintah lengah... mark-up daerah untuk gas subsidi 3 kg terjadi sejak era SBY pertama, dg tujuan penyelewengan alokasi Gas Subsidi ke tabung <b>non-subsidi</b>  dan kini efek pengetatan pengawasan di daerah, maka lpg 3 kg tidak bisa diselewengkan lagi para mafia ke tabung <b>non-subsidi</b> kini over lapping di lapangan hampir 2 kali lipat kebutuhan sesungguhnya.<br>Kalau alasan beban APBN utk subsidi terasa berat, kenapa malah BBM yg dinaikin harganya ???  ..bukankah dg menarik over load alokasi LPG 3 KG dilapangan akan sangat mengurangi beban APBN kita ????<br>Ada apa mafia gas subsidi dg pemerintahan sekarang ???"
malu demo demo lu tuh mahasiswa negara perang ukraina rusia bbm pangan demo saudara mahasiswa ajar didik demo malu negara singapura negara maju rakyat demo,0,"BUAT MALU AJA DEMO DEMO LU TUH &quot;MAHASISWA&quot; NEGARA LAIN AJA PERANG UKRAINA - RUSIA BBM ,PANGAN,NAIK DARI DULU GAK DEMO KEK GINI BRO KELEN ITU &quot;MAHASISWA&quot; DIAJARKAN BERPENDIDIKAN ATAU DEMO MALU DILIHAT NEGARA LUAR SINGAPUR NEGARA KECIL UDAH MAJU RAKYAT NYA TOHH., TAK PERNAH DEMO KEK GINI😎"
pliisss demo ganggu masyatakat ajar demo cerdas juang keluarga,0,Pliisss lah cokkkk kalau demo jangan ganggu masyatakat yg sedang bekerja..kalian itu terpelajat demolah yg cerdas..saya jug ingin berjuang buat keluarga..jancokkk
bangga mahasiswa negara juang hasil perjuangkankan tujuannyayg isi cerita,0,Saya sangat banga dgn mahasiswa  di negara ini. <br>Sementara apa yg di perjuangkan tdk ada hasilnya. <br>Sementara yg di perjuangkankan tdk jelas tujuannya.<br>Yg ada hanya pengisi cerita.
demo nyapein demo untung celaka,0,Untuk apa demo nyapein aja demo gak ada untungnya bisa 2 celaka sendiri ?
bbm sepeda capek daya,0,"Naik-naik BBM naik,aku naik sepeda, walaupun capek,namun apa daya&#39;ku??"
negara beranta,0,Negara berantakan dari dulu hingga kini dan selamanya
aduh bbm turun,0,Hadeh naik terus BBM kapan turunnya
kampus unpri tangerang turun jalan kampus terima kasih aktivis kampus parahh,0,Kampus UNPRI TANGERANG ada g yg turun kejalan???KAMPUS YANG TIDAK TAU TERIMA KASIH KEPADA AKTIVIS....KAMPUSS PARAHH...
